Generation,Max Fitness,Avg Fitness,Best Individual
110,0.44,0.44000000000000017,"[0.00044649908067582447, 0.0004995083987788661, 0.000557585613066374, 0.12569137503234756, 0.7027013533715288, 0.11687612194291154, 3.793088562043033e-05, 6.634109559715257e-05, 0.052696366601641564, 0.0004269179778319457]"
111,0.44,0.44000000000000017,"[0.00044649908067582447, 0.0004995083987788661, 0.000557585613066374, 0.12569137503234756, 0.7027013533715288, 0.11687612194291154, 3.793088562043033e-05, 6.634109559715257e-05, 0.052696366601641564, 0.0004269179778319457]"
112,0.44,0.44000000000000017,"[0.00044649908067582447, 0.0004995083987788661, 0.000557585613066374, 0.12569137503234756, 0.7027013533715288, 0.11687612194291154, 3.793088562043033e-05, 6.634109559715257e-05, 0.052696366601641564, 0.0004269179778319457]"
113,0.44,0.44000000000000017,"[0.00044649908067582447, 0.0004995083987788661, 0.000557585613066374, 0.12569137503234756, 0.7027013533715288, 0.11687612194291154, 3.793088562043033e-05, 6.634109559715257e-05, 0.052696366601641564, 0.0004269179778319457]"
114,0.45,0.4406666666666668,"[0.00040983244737368834, 0.00045848862498305067, 0.00039182675625014374, 0.19759982438321547, 0.6450038866968267, 0.10727964668565644, 3.48164530118601e-05, 6.089282680795136e-05, 0.04836892577553115, 0.0003918593503437099]"
115,0.45,0.44133333333333347,"[0.00040983244737368834, 0.00045848862498305067, 0.00039182675625014374, 0.19759982438321547, 0.6450038866968267, 0.10727964668565644, 3.48164530118601e-05, 6.089282680795136e-05, 0.04836892577553115, 0.0003918593503437099]"
116,0.45,0.4420000000000001,"[0.00040983244737368834, 0.00045848862498305067, 0.00039182675625014374, 0.19759982438321547, 0.6450038866968267, 0.10727964668565644, 3.48164530118601e-05, 6.089282680795136e-05, 0.04836892577553115, 0.0003918593503437099]"
117,0.45,0.4426666666666668,"[0.00040983244737368834, 0.00045848862498305067, 0.00039182675625014374, 0.19759982438321547, 0.6450038866968267, 0.10727964668565644, 3.48164530118601e-05, 6.089282680795136e-05, 0.04836892577553115, 0.0003918593503437099]"
118,0.45,0.4440000000000002,"[0.00040983244737368834, 0.00045848862498305067, 0.00039182675625014374, 0.19759982438321547, 0.6450038866968267, 0.10727964668565644, 3.48164530118601e-05, 6.089282680795136e-05, 0.04836892577553115, 0.0003918593503437099]"
119,0.45,0.4440000000000002,"[0.00040983244737368834, 0.00045848862498305067, 0.00039182675625014374, 0.19759982438321547, 0.6450038866968267, 0.10727964668565644, 3.48164530118601e-05, 6.089282680795136e-05, 0.04836892577553115, 0.0003918593503437099]"
120,0.45,0.4440000000000002,"[0.00040983244737368834, 0.00045848862498305067, 0.00039182675625014374, 0.19759982438321547, 0.6450038866968267, 0.10727964668565644, 3.48164530118601e-05, 6.089282680795136e-05, 0.04836892577553115, 0.0003918593503437099]"
121,0.45,0.4446666666666668,"[0.00040983244737368834, 0.00045848862498305067, 0.00039182675625014374, 0.19759982438321547, 0.6450038866968267, 0.10727964668565644, 3.48164530118601e-05, 6.089282680795136e-05, 0.04836892577553115, 0.0003918593503437099]"
122,0.45,0.4446666666666668,"[0.00040983244737368834, 0.00045848862498305067, 0.00039182675625014374, 0.19759982438321547, 0.6450038866968267, 0.10727964668565644, 3.48164530118601e-05, 6.089282680795136e-05, 0.04836892577553115, 0.0003918593503437099]"
123,0.45,0.4446666666666668,"[0.00040983244737368834, 0.00045848862498305067, 0.00039182675625014374, 0.19759982438321547, 0.6450038866968267, 0.10727964668565644, 3.48164530118601e-05, 6.089282680795136e-05, 0.04836892577553115, 0.0003918593503437099]"
124,0.45,0.4446666666666668,"[0.00040983244737368834, 0.00045848862498305067, 0.00039182675625014374, 0.19759982438321547, 0.6450038866968267, 0.10727964668565644, 3.48164530118601e-05, 6.089282680795136e-05, 0.04836892577553115, 0.0003918593503437099]"
125,0.45,0.44600000000000023,"[0.00040983244737368834, 0.00045848862498305067, 0.00039182675625014374, 0.19759982438321547, 0.6450038866968267, 0.10727964668565644, 3.48164530118601e-05, 6.089282680795136e-05, 0.04836892577553115, 0.0003918593503437099]"
126,0.45,0.44600000000000023,"[0.00040983244737368834, 0.00045848862498305067, 0.00039182675625014374, 0.19759982438321547, 0.6450038866968267, 0.10727964668565644, 3.48164530118601e-05, 6.089282680795136e-05, 0.04836892577553115, 0.0003918593503437099]"
127,0.45,0.44600000000000023,"[0.00040983244737368834, 0.00045848862498305067, 0.00039182675625014374, 0.19759982438321547, 0.6450038866968267, 0.10727964668565644, 3.48164530118601e-05, 6.089282680795136e-05, 0.04836892577553115, 0.0003918593503437099]"
128,0.45,0.44600000000000023,"[0.00040983244737368834, 0.00045848862498305067, 0.00039182675625014374, 0.19759982438321547, 0.6450038866968267, 0.10727964668565644, 3.48164530118601e-05, 6.089282680795136e-05, 0.04836892577553115, 0.0003918593503437099]"
129,0.45,0.4466666666666669,"[0.00040983244737368834, 0.00045848862498305067, 0.00039182675625014374, 0.19759982438321547, 0.6450038866968267, 0.10727964668565644, 3.48164530118601e-05, 6.089282680795136e-05, 0.04836892577553115, 0.0003918593503437099]"
130,0.45,0.4466666666666669,"[0.00040983244737368834, 0.00045848862498305067, 0.00039182675625014374, 0.19759982438321547, 0.6450038866968267, 0.10727964668565644, 3.48164530118601e-05, 6.089282680795136e-05, 0.04836892577553115, 0.0003918593503437099]"
131,0.45,0.4480000000000002,"[0.00040983244737368834, 0.00045848862498305067, 0.00039182675625014374, 0.19759982438321547, 0.6450038866968267, 0.10727964668565644, 3.48164530118601e-05, 6.089282680795136e-05, 0.04836892577553115, 0.0003918593503437099]"
132,0.45,0.4493333333333335,"[0.00040983244737368834, 0.00045848862498305067, 0.00039182675625014374, 0.19759982438321547, 0.6450038866968267, 0.10727964668565644, 3.48164530118601e-05, 6.089282680795136e-05, 0.04836892577553115, 0.0003918593503437099]"
133,0.45,0.4493333333333335,"[0.00040983244737368834, 0.00045848862498305067, 0.00039182675625014374, 0.19759982438321547, 0.6450038866968267, 0.10727964668565644, 3.48164530118601e-05, 6.089282680795136e-05, 0.04836892577553115, 0.0003918593503437099]"
134,0.45,0.4500000000000001,"[0.00040983244737368834, 0.00045848862498305067, 0.00039182675625014374, 0.19759982438321547, 0.6450038866968267, 0.10727964668565644, 3.48164530118601e-05, 6.089282680795136e-05, 0.04836892577553115, 0.0003918593503437099]"
135,0.45,0.4500000000000001,"[0.00040983244737368834, 0.00045848862498305067, 0.00039182675625014374, 0.19759982438321547, 0.6450038866968267, 0.10727964668565644, 3.48164530118601e-05, 6.089282680795136e-05, 0.04836892577553115, 0.0003918593503437099]"
136,0.45,0.4500000000000001,"[0.00040983244737368834, 0.00045848862498305067, 0.00039182675625014374, 0.19759982438321547, 0.6450038866968267, 0.10727964668565644, 3.48164530118601e-05, 6.089282680795136e-05, 0.04836892577553115, 0.0003918593503437099]"
137,0.45,0.4500000000000001,"[0.00040983244737368834, 0.00045848862498305067, 0.00039182675625014374, 0.19759982438321547, 0.6450038866968267, 0.10727964668565644, 3.48164530118601e-05, 6.089282680795136e-05, 0.04836892577553115, 0.0003918593503437099]"
138,0.45,0.4500000000000001,"[0.00040983244737368834, 0.00045848862498305067, 0.00039182675625014374, 0.19759982438321547, 0.6450038866968267, 0.10727964668565644, 3.48164530118601e-05, 6.089282680795136e-05, 0.04836892577553115, 0.0003918593503437099]"
139,0.45,0.4500000000000001,"[0.00040983244737368834, 0.00045848862498305067, 0.00039182675625014374, 0.19759982438321547, 0.6450038866968267, 0.10727964668565644, 3.48164530118601e-05, 6.089282680795136e-05, 0.04836892577553115, 0.0003918593503437099]"
140,0.45,0.4500000000000001,"[0.00040983244737368834, 0.00045848862498305067, 0.00039182675625014374, 0.19759982438321547, 0.6450038866968267, 0.10727964668565644, 3.48164530118601e-05, 6.089282680795136e-05, 0.04836892577553115, 0.0003918593503437099]"
141,0.45,0.4500000000000001,"[0.00040983244737368834, 0.00045848862498305067, 0.00039182675625014374, 0.19759982438321547, 0.6450038866968267, 0.10727964668565644, 3.48164530118601e-05, 6.089282680795136e-05, 0.04836892577553115, 0.0003918593503437099]"
142,0.45,0.4500000000000001,"[0.00040983244737368834, 0.00045848862498305067, 0.00039182675625014374, 0.19759982438321547, 0.6450038866968267, 0.10727964668565644, 3.48164530118601e-05, 6.089282680795136e-05, 0.04836892577553115, 0.0003918593503437099]"
143,0.45,0.4500000000000001,"[0.00040983244737368834, 0.00045848862498305067, 0.00039182675625014374, 0.19759982438321547, 0.6450038866968267, 0.10727964668565644, 3.48164530118601e-05, 6.089282680795136e-05, 0.04836892577553115, 0.0003918593503437099]"
144,0.45,0.4500000000000001,"[0.00040983244737368834, 0.00045848862498305067, 0.00039182675625014374, 0.19759982438321547, 0.6450038866968267, 0.10727964668565644, 3.48164530118601e-05, 6.089282680795136e-05, 0.04836892577553115, 0.0003918593503437099]"
145,0.45,0.4500000000000001,"[0.00040983244737368834, 0.00045848862498305067, 0.00039182675625014374, 0.19759982438321547, 0.6450038866968267, 0.10727964668565644, 3.48164530118601e-05, 6.089282680795136e-05, 0.04836892577553115, 0.0003918593503437099]"
146,0.45,0.4500000000000001,"[0.00040983244737368834, 0.00045848862498305067, 0.00039182675625014374, 0.19759982438321547, 0.6450038866968267, 0.10727964668565644, 3.48164530118601e-05, 6.089282680795136e-05, 0.04836892577553115, 0.0003918593503437099]"
147,0.45,0.4500000000000001,"[0.00040983244737368834, 0.00045848862498305067, 0.00039182675625014374, 0.19759982438321547, 0.6450038866968267, 0.10727964668565644, 3.48164530118601e-05, 6.089282680795136e-05, 0.04836892577553115, 0.0003918593503437099]"
148,0.45,0.4500000000000001,"[0.00040983244737368834, 0.00045848862498305067, 0.00039182675625014374, 0.19759982438321547, 0.6450038866968267, 0.10727964668565644, 3.48164530118601e-05, 6.089282680795136e-05, 0.04836892577553115, 0.0003918593503437099]"
149,0.45,0.4500000000000001,"[0.00040983244737368834, 0.00045848862498305067, 0.00039182675625014374, 0.19759982438321547, 0.6450038866968267, 0.10727964668565644, 3.48164530118601e-05, 6.089282680795136e-05, 0.04836892577553115, 0.0003918593503437099]"
150,0.45,0.4500000000000001,"[0.00040983244737368834, 0.00045848862498305067, 0.00039182675625014374, 0.19759982438321547, 0.6450038866968267, 0.10727964668565644, 3.48164530118601e-05, 6.089282680795136e-05, 0.04836892577553115, 0.0003918593503437099]"
151,0.45,0.4500000000000001,"[0.00040983244737368834, 0.00045848862498305067, 0.00039182675625014374, 0.19759982438321547, 0.6450038866968267, 0.10727964668565644, 3.48164530118601e-05, 6.089282680795136e-05, 0.04836892577553115, 0.0003918593503437099]"
152,0.45,0.4500000000000001,"[0.00040983244737368834, 0.00045848862498305067, 0.00039182675625014374, 0.19759982438321547, 0.6450038866968267, 0.10727964668565644, 3.48164530118601e-05, 6.089282680795136e-05, 0.04836892577553115, 0.0003918593503437099]"
153,0.45,0.4500000000000001,"[0.00040983244737368834, 0.00045848862498305067, 0.00039182675625014374, 0.19759982438321547, 0.6450038866968267, 0.10727964668565644, 3.48164530118601e-05, 6.089282680795136e-05, 0.04836892577553115, 0.0003918593503437099]"
154,0.45,0.4500000000000001,"[0.00040983244737368834, 0.00045848862498305067, 0.00039182675625014374, 0.19759982438321547, 0.6450038866968267, 0.10727964668565644, 3.48164530118601e-05, 6.089282680795136e-05, 0.04836892577553115, 0.0003918593503437099]"
155,0.45,0.4500000000000001,"[0.00040983244737368834, 0.00045848862498305067, 0.00039182675625014374, 0.19759982438321547, 0.6450038866968267, 0.10727964668565644, 3.48164530118601e-05, 6.089282680795136e-05, 0.04836892577553115, 0.0003918593503437099]"
156,0.45,0.4500000000000001,"[0.00040983244737368834, 0.00045848862498305067, 0.00039182675625014374, 0.19759982438321547, 0.6450038866968267, 0.10727964668565644, 3.48164530118601e-05, 6.089282680795136e-05, 0.04836892577553115, 0.0003918593503437099]"
157,0.45,0.4500000000000001,"[0.00040983244737368834, 0.00045848862498305067, 0.00039182675625014374, 0.19759982438321547, 0.6450038866968267, 0.10727964668565644, 3.48164530118601e-05, 6.089282680795136e-05, 0.04836892577553115, 0.0003918593503437099]"
158,0.45,0.4500000000000001,"[0.00040983244737368834, 0.00045848862498305067, 0.00039182675625014374, 0.19759982438321547, 0.6450038866968267, 0.10727964668565644, 3.48164530118601e-05, 6.089282680795136e-05, 0.04836892577553115, 0.0003918593503437099]"
159,0.45,0.4500000000000001,"[0.00040983244737368834, 0.00045848862498305067, 0.00039182675625014374, 0.19759982438321547, 0.6450038866968267, 0.10727964668565644, 3.48164530118601e-05, 6.089282680795136e-05, 0.04836892577553115, 0.0003918593503437099]"
160,0.45,0.4500000000000001,"[0.00040983244737368834, 0.00045848862498305067, 0.00039182675625014374, 0.19759982438321547, 0.6450038866968267, 0.10727964668565644, 3.48164530118601e-05, 6.089282680795136e-05, 0.04836892577553115, 0.0003918593503437099]"
161,0.45,0.4500000000000001,"[0.00040983244737368834, 0.00045848862498305067, 0.00039182675625014374, 0.19759982438321547, 0.6450038866968267, 0.10727964668565644, 3.48164530118601e-05, 6.089282680795136e-05, 0.04836892577553115, 0.0003918593503437099]"
162,0.45,0.4500000000000001,"[0.00040983244737368834, 0.00045848862498305067, 0.00039182675625014374, 0.19759982438321547, 0.6450038866968267, 0.10727964668565644, 3.48164530118601e-05, 6.089282680795136e-05, 0.04836892577553115, 0.0003918593503437099]"
163,0.45,0.4500000000000001,"[0.00040983244737368834, 0.00045848862498305067, 0.00039182675625014374, 0.19759982438321547, 0.6450038866968267, 0.10727964668565644, 3.48164530118601e-05, 6.089282680795136e-05, 0.04836892577553115, 0.0003918593503437099]"
164,0.45,0.4500000000000001,"[0.00040983244737368834, 0.00045848862498305067, 0.00039182675625014374, 0.19759982438321547, 0.6450038866968267, 0.10727964668565644, 3.48164530118601e-05, 6.089282680795136e-05, 0.04836892577553115, 0.0003918593503437099]"
165,0.45,0.4500000000000001,"[0.00040983244737368834, 0.00045848862498305067, 0.00039182675625014374, 0.19759982438321547, 0.6450038866968267, 0.10727964668565644, 3.48164530118601e-05, 6.089282680795136e-05, 0.04836892577553115, 0.0003918593503437099]"
166,0.45,0.4500000000000001,"[0.00040983244737368834, 0.00045848862498305067, 0.00039182675625014374, 0.19759982438321547, 0.6450038866968267, 0.10727964668565644, 3.48164530118601e-05, 6.089282680795136e-05, 0.04836892577553115, 0.0003918593503437099]"
167,0.45,0.4500000000000001,"[0.00040983244737368834, 0.00045848862498305067, 0.00039182675625014374, 0.19759982438321547, 0.6450038866968267, 0.10727964668565644, 3.48164530118601e-05, 6.089282680795136e-05, 0.04836892577553115, 0.0003918593503437099]"
168,0.45,0.4500000000000001,"[0.00040983244737368834, 0.00045848862498305067, 0.00039182675625014374, 0.19759982438321547, 0.6450038866968267, 0.10727964668565644, 3.48164530118601e-05, 6.089282680795136e-05, 0.04836892577553115, 0.0003918593503437099]"
169,0.45,0.4500000000000001,"[0.00040983244737368834, 0.00045848862498305067, 0.00039182675625014374, 0.19759982438321547, 0.6450038866968267, 0.10727964668565644, 3.48164530118601e-05, 6.089282680795136e-05, 0.04836892577553115, 0.0003918593503437099]"
170,0.45,0.4500000000000001,"[0.00040983244737368834, 0.00045848862498305067, 0.00039182675625014374, 0.19759982438321547, 0.6450038866968267, 0.10727964668565644, 3.48164530118601e-05, 6.089282680795136e-05, 0.04836892577553115, 0.0003918593503437099]"
171,0.45,0.4500000000000001,"[0.00040983244737368834, 0.00045848862498305067, 0.00039182675625014374, 0.19759982438321547, 0.6450038866968267, 0.10727964668565644, 3.48164530118601e-05, 6.089282680795136e-05, 0.04836892577553115, 0.0003918593503437099]"
172,0.45,0.4500000000000001,"[0.00040983244737368834, 0.00045848862498305067, 0.00039182675625014374, 0.19759982438321547, 0.6450038866968267, 0.10727964668565644, 3.48164530118601e-05, 6.089282680795136e-05, 0.04836892577553115, 0.0003918593503437099]"
173,0.45,0.4500000000000001,"[0.00040983244737368834, 0.00045848862498305067, 0.00039182675625014374, 0.19759982438321547, 0.6450038866968267, 0.10727964668565644, 3.48164530118601e-05, 6.089282680795136e-05, 0.04836892577553115, 0.0003918593503437099]"
174,0.45,0.4500000000000001,"[0.00040983244737368834, 0.00045848862498305067, 0.00039182675625014374, 0.19759982438321547, 0.6450038866968267, 0.10727964668565644, 3.48164530118601e-05, 6.089282680795136e-05, 0.04836892577553115, 0.0003918593503437099]"
175,0.45,0.4500000000000001,"[0.00040983244737368834, 0.00045848862498305067, 0.00039182675625014374, 0.19759982438321547, 0.6450038866968267, 0.10727964668565644, 3.48164530118601e-05, 6.089282680795136e-05, 0.04836892577553115, 0.0003918593503437099]"
176,0.45,0.4500000000000001,"[0.00040983244737368834, 0.00045848862498305067, 0.00039182675625014374, 0.19759982438321547, 0.6450038866968267, 0.10727964668565644, 3.48164530118601e-05, 6.089282680795136e-05, 0.04836892577553115, 0.0003918593503437099]"
177,0.45,0.4500000000000001,"[0.00040983244737368834, 0.00045848862498305067, 0.00039182675625014374, 0.19759982438321547, 0.6450038866968267, 0.10727964668565644, 3.48164530118601e-05, 6.089282680795136e-05, 0.04836892577553115, 0.0003918593503437099]"
178,0.45,0.4500000000000001,"[0.00040983244737368834, 0.00045848862498305067, 0.00039182675625014374, 0.19759982438321547, 0.6450038866968267, 0.10727964668565644, 3.48164530118601e-05, 6.089282680795136e-05, 0.04836892577553115, 0.0003918593503437099]"
179,0.45,0.4500000000000001,"[0.00040983244737368834, 0.00045848862498305067, 0.00039182675625014374, 0.19759982438321547, 0.6450038866968267, 0.10727964668565644, 3.48164530118601e-05, 6.089282680795136e-05, 0.04836892577553115, 0.0003918593503437099]"
180,0.45,0.4500000000000001,"[0.00040983244737368834, 0.00045848862498305067, 0.00039182675625014374, 0.19759982438321547, 0.6450038866968267, 0.10727964668565644, 3.48164530118601e-05, 6.089282680795136e-05, 0.04836892577553115, 0.0003918593503437099]"
181,0.45,0.4500000000000001,"[0.00040983244737368834, 0.00045848862498305067, 0.00039182675625014374, 0.19759982438321547, 0.6450038866968267, 0.10727964668565644, 3.48164530118601e-05, 6.089282680795136e-05, 0.04836892577553115, 0.0003918593503437099]"
182,0.45,0.4500000000000001,"[0.00040983244737368834, 0.00045848862498305067, 0.00039182675625014374, 0.19759982438321547, 0.6450038866968267, 0.10727964668565644, 3.48164530118601e-05, 6.089282680795136e-05, 0.04836892577553115, 0.0003918593503437099]"
183,0.45,0.4500000000000001,"[0.00040983244737368834, 0.00045848862498305067, 0.00039182675625014374, 0.19759982438321547, 0.6450038866968267, 0.10727964668565644, 3.48164530118601e-05, 6.089282680795136e-05, 0.04836892577553115, 0.0003918593503437099]"
184,0.45,0.4500000000000001,"[0.00040983244737368834, 0.00045848862498305067, 0.00039182675625014374, 0.19759982438321547, 0.6450038866968267, 0.10727964668565644, 3.48164530118601e-05, 6.089282680795136e-05, 0.04836892577553115, 0.0003918593503437099]"
185,0.45,0.4500000000000001,"[0.00040983244737368834, 0.00045848862498305067, 0.00039182675625014374, 0.19759982438321547, 0.6450038866968267, 0.10727964668565644, 3.48164530118601e-05, 6.089282680795136e-05, 0.04836892577553115, 0.0003918593503437099]"
186,0.45,0.4500000000000001,"[0.00040983244737368834, 0.00045848862498305067, 0.00039182675625014374, 0.19759982438321547, 0.6450038866968267, 0.10727964668565644, 3.48164530118601e-05, 6.089282680795136e-05, 0.04836892577553115, 0.0003918593503437099]"
187,0.45,0.4500000000000001,"[0.00040983244737368834, 0.00045848862498305067, 0.00039182675625014374, 0.19759982438321547, 0.6450038866968267, 0.10727964668565644, 3.48164530118601e-05, 6.089282680795136e-05, 0.04836892577553115, 0.0003918593503437099]"
188,0.45,0.4500000000000001,"[0.00040983244737368834, 0.00045848862498305067, 0.00039182675625014374, 0.19759982438321547, 0.6450038866968267, 0.10727964668565644, 3.48164530118601e-05, 6.089282680795136e-05, 0.04836892577553115, 0.0003918593503437099]"
189,0.45,0.4500000000000001,"[0.00040983244737368834, 0.00045848862498305067, 0.00039182675625014374, 0.19759982438321547, 0.6450038866968267, 0.10727964668565644, 3.48164530118601e-05, 6.089282680795136e-05, 0.04836892577553115, 0.0003918593503437099]"
190,0.45,0.4500000000000001,"[0.00040983244737368834, 0.00045848862498305067, 0.00039182675625014374, 0.19759982438321547, 0.6450038866968267, 0.10727964668565644, 3.48164530118601e-05, 6.089282680795136e-05, 0.04836892577553115, 0.0003918593503437099]"
191,0.45,0.4500000000000001,"[0.00040983244737368834, 0.00045848862498305067, 0.00039182675625014374, 0.19759982438321547, 0.6450038866968267, 0.10727964668565644, 3.48164530118601e-05, 6.089282680795136e-05, 0.04836892577553115, 0.0003918593503437099]"
192,0.45,0.4500000000000001,"[0.00040983244737368834, 0.00045848862498305067, 0.00039182675625014374, 0.19759982438321547, 0.6450038866968267, 0.10727964668565644, 3.48164530118601e-05, 6.089282680795136e-05, 0.04836892577553115, 0.0003918593503437099]"
193,0.45,0.4500000000000001,"[0.00040983244737368834, 0.00045848862498305067, 0.00039182675625014374, 0.19759982438321547, 0.6450038866968267, 0.10727964668565644, 3.48164530118601e-05, 6.089282680795136e-05, 0.04836892577553115, 0.0003918593503437099]"
194,0.45,0.4500000000000001,"[0.00040983244737368834, 0.00045848862498305067, 0.00039182675625014374, 0.19759982438321547, 0.6450038866968267, 0.10727964668565644, 3.48164530118601e-05, 6.089282680795136e-05, 0.04836892577553115, 0.0003918593503437099]"
195,0.45,0.4500000000000001,"[0.00040983244737368834, 0.00045848862498305067, 0.00039182675625014374, 0.19759982438321547, 0.6450038866968267, 0.10727964668565644, 3.48164530118601e-05, 6.089282680795136e-05, 0.04836892577553115, 0.0003918593503437099]"
196,0.45,0.4500000000000001,"[0.00040983244737368834, 0.00045848862498305067, 0.00039182675625014374, 0.19759982438321547, 0.6450038866968267, 0.10727964668565644, 3.48164530118601e-05, 6.089282680795136e-05, 0.04836892577553115, 0.0003918593503437099]"
197,0.45,0.4500000000000001,"[0.00040983244737368834, 0.00045848862498305067, 0.00039182675625014374, 0.19759982438321547, 0.6450038866968267, 0.10727964668565644, 3.48164530118601e-05, 6.089282680795136e-05, 0.04836892577553115, 0.0003918593503437099]"
198,0.45,0.4500000000000001,"[0.00040983244737368834, 0.00045848862498305067, 0.00039182675625014374, 0.19759982438321547, 0.6450038866968267, 0.10727964668565644, 3.48164530118601e-05, 6.089282680795136e-05, 0.04836892577553115, 0.0003918593503437099]"
199,0.45,0.4500000000000001,"[0.00040983244737368834, 0.00045848862498305067, 0.00039182675625014374, 0.19759982438321547, 0.6450038866968267, 0.10727964668565644, 3.48164530118601e-05, 6.089282680795136e-05, 0.04836892577553115, 0.0003918593503437099]"
