Generation,Max Fitness,Avg Fitness,Best Individual
56,0.41,0.38533333333333336,"[0.02637782794284382, 0.0517838369686748, 0.014747048703185587, 0.11482441969828723, 0.16513601862500654, 0.18001178455956035, 0.11273623356360533, 0.1367504053274236, 0.08131333929421185, 0.1163190853172008]"
57,0.41,0.3873333333333333,"[0.02637782794284382, 0.0517838369686748, 0.014747048703185587, 0.11482441969828723, 0.16513601862500654, 0.18001178455956035, 0.11273623356360533, 0.1367504053274236, 0.08131333929421185, 0.1163190853172008]"
58,0.41,0.3873333333333333,"[0.02637782794284382, 0.0517838369686748, 0.014747048703185587, 0.11482441969828723, 0.16513601862500654, 0.18001178455956035, 0.11273623356360533, 0.1367504053274236, 0.08131333929421185, 0.1163190853172008]"
59,0.41,0.38866666666666666,"[0.02637782794284382, 0.0517838369686748, 0.014747048703185587, 0.11482441969828723, 0.16513601862500654, 0.18001178455956035, 0.11273623356360533, 0.1367504053274236, 0.08131333929421185, 0.1163190853172008]"
60,0.41,0.3933333333333333,"[0.02637782794284382, 0.0517838369686748, 0.014747048703185587, 0.11482441969828723, 0.16513601862500654, 0.18001178455956035, 0.11273623356360533, 0.1367504053274236, 0.08131333929421185, 0.1163190853172008]"
61,0.41,0.3933333333333333,"[0.02637782794284382, 0.0517838369686748, 0.014747048703185587, 0.11482441969828723, 0.16513601862500654, 0.18001178455956035, 0.11273623356360533, 0.1367504053274236, 0.08131333929421185, 0.1163190853172008]"
62,0.41,0.3933333333333333,"[0.02637782794284382, 0.0517838369686748, 0.014747048703185587, 0.11482441969828723, 0.16513601862500654, 0.18001178455956035, 0.11273623356360533, 0.1367504053274236, 0.08131333929421185, 0.1163190853172008]"
63,0.41,0.39399999999999996,"[0.02637782794284382, 0.0517838369686748, 0.014747048703185587, 0.11482441969828723, 0.16513601862500654, 0.18001178455956035, 0.11273623356360533, 0.1367504053274236, 0.08131333929421185, 0.1163190853172008]"
64,0.41,0.39399999999999996,"[0.02637782794284382, 0.0517838369686748, 0.014747048703185587, 0.11482441969828723, 0.16513601862500654, 0.18001178455956035, 0.11273623356360533, 0.1367504053274236, 0.08131333929421185, 0.1163190853172008]"
65,0.41,0.3959999999999999,"[0.02637782794284382, 0.0517838369686748, 0.014747048703185587, 0.11482441969828723, 0.16513601862500654, 0.18001178455956035, 0.11273623356360533, 0.1367504053274236, 0.08131333929421185, 0.1163190853172008]"
66,0.41,0.3959999999999999,"[0.02637782794284382, 0.0517838369686748, 0.014747048703185587, 0.11482441969828723, 0.16513601862500654, 0.18001178455956035, 0.11273623356360533, 0.1367504053274236, 0.08131333929421185, 0.1163190853172008]"
67,0.41,0.39933333333333326,"[0.02637782794284382, 0.0517838369686748, 0.014747048703185587, 0.11482441969828723, 0.16513601862500654, 0.18001178455956035, 0.11273623356360533, 0.1367504053274236, 0.08131333929421185, 0.1163190853172008]"
68,0.41,0.4013333333333333,"[0.02637782794284382, 0.0517838369686748, 0.014747048703185587, 0.11482441969828723, 0.16513601862500654, 0.18001178455956035, 0.11273623356360533, 0.1367504053274236, 0.08131333929421185, 0.1163190853172008]"
69,0.41,0.4013333333333333,"[0.02637782794284382, 0.0517838369686748, 0.014747048703185587, 0.11482441969828723, 0.16513601862500654, 0.18001178455956035, 0.11273623356360533, 0.1367504053274236, 0.08131333929421185, 0.1163190853172008]"
70,0.41,0.4026666666666667,"[0.02637782794284382, 0.0517838369686748, 0.014747048703185587, 0.11482441969828723, 0.16513601862500654, 0.18001178455956035, 0.11273623356360533, 0.1367504053274236, 0.08131333929421185, 0.1163190853172008]"
71,0.41,0.4026666666666667,"[0.02637782794284382, 0.0517838369686748, 0.014747048703185587, 0.11482441969828723, 0.16513601862500654, 0.18001178455956035, 0.11273623356360533, 0.1367504053274236, 0.08131333929421185, 0.1163190853172008]"
72,0.41,0.4040000000000001,"[0.02637782794284382, 0.0517838369686748, 0.014747048703185587, 0.11482441969828723, 0.16513601862500654, 0.18001178455956035, 0.11273623356360533, 0.1367504053274236, 0.08131333929421185, 0.1163190853172008]"
73,0.41,0.4046666666666668,"[0.02637782794284382, 0.0517838369686748, 0.014747048703185587, 0.11482441969828723, 0.16513601862500654, 0.18001178455956035, 0.11273623356360533, 0.1367504053274236, 0.08131333929421185, 0.1163190853172008]"
74,0.41,0.4046666666666668,"[0.02637782794284382, 0.0517838369686748, 0.014747048703185587, 0.11482441969828723, 0.16513601862500654, 0.18001178455956035, 0.11273623356360533, 0.1367504053274236, 0.08131333929421185, 0.1163190853172008]"
75,0.41,0.4046666666666668,"[0.02637782794284382, 0.0517838369686748, 0.014747048703185587, 0.11482441969828723, 0.16513601862500654, 0.18001178455956035, 0.11273623356360533, 0.1367504053274236, 0.08131333929421185, 0.1163190853172008]"
76,0.41,0.4046666666666668,"[0.02637782794284382, 0.0517838369686748, 0.014747048703185587, 0.11482441969828723, 0.16513601862500654, 0.18001178455956035, 0.11273623356360533, 0.1367504053274236, 0.08131333929421185, 0.1163190853172008]"
77,0.41,0.4046666666666668,"[0.02637782794284382, 0.0517838369686748, 0.014747048703185587, 0.11482441969828723, 0.16513601862500654, 0.18001178455956035, 0.11273623356360533, 0.1367504053274236, 0.08131333929421185, 0.1163190853172008]"
78,0.41,0.40533333333333343,"[0.02637782794284382, 0.0517838369686748, 0.014747048703185587, 0.11482441969828723, 0.16513601862500654, 0.18001178455956035, 0.11273623356360533, 0.1367504053274236, 0.08131333929421185, 0.1163190853172008]"
79,0.41,0.4060000000000002,"[0.02637782794284382, 0.0517838369686748, 0.014747048703185587, 0.11482441969828723, 0.16513601862500654, 0.18001178455956035, 0.11273623356360533, 0.1367504053274236, 0.08131333929421185, 0.1163190853172008]"
80,0.41,0.4060000000000002,"[0.02637782794284382, 0.0517838369686748, 0.014747048703185587, 0.11482441969828723, 0.16513601862500654, 0.18001178455956035, 0.11273623356360533, 0.1367504053274236, 0.08131333929421185, 0.1163190853172008]"
81,0.41,0.40666666666666684,"[0.02637782794284382, 0.0517838369686748, 0.014747048703185587, 0.11482441969828723, 0.16513601862500654, 0.18001178455956035, 0.11273623356360533, 0.1367504053274236, 0.08131333929421185, 0.1163190853172008]"
82,0.41,0.40800000000000014,"[0.02637782794284382, 0.0517838369686748, 0.014747048703185587, 0.11482441969828723, 0.16513601862500654, 0.18001178455956035, 0.11273623356360533, 0.1367504053274236, 0.08131333929421185, 0.1163190853172008]"
83,0.41,0.40800000000000014,"[0.02637782794284382, 0.0517838369686748, 0.014747048703185587, 0.11482441969828723, 0.16513601862500654, 0.18001178455956035, 0.11273623356360533, 0.1367504053274236, 0.08131333929421185, 0.1163190853172008]"
84,0.41,0.40800000000000014,"[0.02637782794284382, 0.0517838369686748, 0.014747048703185587, 0.11482441969828723, 0.16513601862500654, 0.18001178455956035, 0.11273623356360533, 0.1367504053274236, 0.08131333929421185, 0.1163190853172008]"
85,0.41,0.4086666666666668,"[0.02637782794284382, 0.0517838369686748, 0.014747048703185587, 0.11482441969828723, 0.16513601862500654, 0.18001178455956035, 0.11273623356360533, 0.1367504053274236, 0.08131333929421185, 0.1163190853172008]"
86,0.41,0.40933333333333344,"[0.02637782794284382, 0.0517838369686748, 0.014747048703185587, 0.11482441969828723, 0.16513601862500654, 0.18001178455956035, 0.11273623356360533, 0.1367504053274236, 0.08131333929421185, 0.1163190853172008]"
87,0.41,0.40933333333333344,"[0.02637782794284382, 0.0517838369686748, 0.014747048703185587, 0.11482441969828723, 0.16513601862500654, 0.18001178455956035, 0.11273623356360533, 0.1367504053274236, 0.08131333929421185, 0.1163190853172008]"
88,0.41,0.4100000000000001,"[0.02637782794284382, 0.0517838369686748, 0.014747048703185587, 0.11482441969828723, 0.16513601862500654, 0.18001178455956035, 0.11273623356360533, 0.1367504053274236, 0.08131333929421185, 0.1163190853172008]"
89,0.41,0.4100000000000001,"[0.02637782794284382, 0.0517838369686748, 0.014747048703185587, 0.11482441969828723, 0.16513601862500654, 0.18001178455956035, 0.11273623356360533, 0.1367504053274236, 0.08131333929421185, 0.1163190853172008]"
90,0.41,0.4100000000000001,"[0.02637782794284382, 0.0517838369686748, 0.014747048703185587, 0.11482441969828723, 0.16513601862500654, 0.18001178455956035, 0.11273623356360533, 0.1367504053274236, 0.08131333929421185, 0.1163190853172008]"
91,0.41,0.4100000000000001,"[0.02637782794284382, 0.0517838369686748, 0.014747048703185587, 0.11482441969828723, 0.16513601862500654, 0.18001178455956035, 0.11273623356360533, 0.1367504053274236, 0.08131333929421185, 0.1163190853172008]"
92,0.41,0.4100000000000001,"[0.02637782794284382, 0.0517838369686748, 0.014747048703185587, 0.11482441969828723, 0.16513601862500654, 0.18001178455956035, 0.11273623356360533, 0.1367504053274236, 0.08131333929421185, 0.1163190853172008]"
93,0.41,0.4100000000000001,"[0.02637782794284382, 0.0517838369686748, 0.014747048703185587, 0.11482441969828723, 0.16513601862500654, 0.18001178455956035, 0.11273623356360533, 0.1367504053274236, 0.08131333929421185, 0.1163190853172008]"
94,0.41,0.4100000000000001,"[0.02637782794284382, 0.0517838369686748, 0.014747048703185587, 0.11482441969828723, 0.16513601862500654, 0.18001178455956035, 0.11273623356360533, 0.1367504053274236, 0.08131333929421185, 0.1163190853172008]"
95,0.41,0.4100000000000001,"[0.02637782794284382, 0.0517838369686748, 0.014747048703185587, 0.11482441969828723, 0.16513601862500654, 0.18001178455956035, 0.11273623356360533, 0.1367504053274236, 0.08131333929421185, 0.1163190853172008]"
96,0.41,0.4100000000000001,"[0.02637782794284382, 0.0517838369686748, 0.014747048703185587, 0.11482441969828723, 0.16513601862500654, 0.18001178455956035, 0.11273623356360533, 0.1367504053274236, 0.08131333929421185, 0.1163190853172008]"
97,0.41,0.4100000000000001,"[0.02637782794284382, 0.0517838369686748, 0.014747048703185587, 0.11482441969828723, 0.16513601862500654, 0.18001178455956035, 0.11273623356360533, 0.1367504053274236, 0.08131333929421185, 0.1163190853172008]"
98,0.41,0.4100000000000001,"[0.02637782794284382, 0.0517838369686748, 0.014747048703185587, 0.11482441969828723, 0.16513601862500654, 0.18001178455956035, 0.11273623356360533, 0.1367504053274236, 0.08131333929421185, 0.1163190853172008]"
99,0.41,0.4100000000000001,"[0.02637782794284382, 0.0517838369686748, 0.014747048703185587, 0.11482441969828723, 0.16513601862500654, 0.18001178455956035, 0.11273623356360533, 0.1367504053274236, 0.08131333929421185, 0.1163190853172008]"
