Generation,Max Fitness,Avg Fitness,Best Individual
46,0.42,0.42,"[0.0008101432258927557, 0.0009063251483848944, 0.001011702435304567, 0.0004201625606139369, 0.001398334007709396, 0.9928740026925409, 0.0006537666438508935, 0.001041841712453106, 0.00010910697106751865, 0.0007746146021821162]"
47,0.42,0.42,"[0.0008101432258927557, 0.0009063251483848944, 0.001011702435304567, 0.0004201625606139369, 0.001398334007709396, 0.9928740026925409, 0.0006537666438508935, 0.001041841712453106, 0.00010910697106751865, 0.0007746146021821162]"
48,0.42,0.42,"[0.0008101432258927557, 0.0009063251483848944, 0.001011702435304567, 0.0004201625606139369, 0.001398334007709396, 0.9928740026925409, 0.0006537666438508935, 0.001041841712453106, 0.00010910697106751865, 0.0007746146021821162]"
49,0.42,0.42,"[0.0008101432258927557, 0.0009063251483848944, 0.001011702435304567, 0.0004201625606139369, 0.001398334007709396, 0.9928740026925409, 0.0006537666438508935, 0.001041841712453106, 0.00010910697106751865, 0.0007746146021821162]"
50,0.42,0.42,"[0.0008101432258927557, 0.0009063251483848944, 0.001011702435304567, 0.0004201625606139369, 0.001398334007709396, 0.9928740026925409, 0.0006537666438508935, 0.001041841712453106, 0.00010910697106751865, 0.0007746146021821162]"
51,0.42,0.42,"[0.0008101432258927557, 0.0009063251483848944, 0.001011702435304567, 0.0004201625606139369, 0.001398334007709396, 0.9928740026925409, 0.0006537666438508935, 0.001041841712453106, 0.00010910697106751865, 0.0007746146021821162]"
52,0.42,0.42,"[0.0008101432258927557, 0.0009063251483848944, 0.001011702435304567, 0.0004201625606139369, 0.001398334007709396, 0.9928740026925409, 0.0006537666438508935, 0.001041841712453106, 0.00010910697106751865, 0.0007746146021821162]"
53,0.42,0.42,"[0.0008101432258927557, 0.0009063251483848944, 0.001011702435304567, 0.0004201625606139369, 0.001398334007709396, 0.9928740026925409, 0.0006537666438508935, 0.001041841712453106, 0.00010910697106751865, 0.0007746146021821162]"
54,0.42,0.42,"[0.0008101432258927557, 0.0009063251483848944, 0.001011702435304567, 0.0004201625606139369, 0.001398334007709396, 0.9928740026925409, 0.0006537666438508935, 0.001041841712453106, 0.00010910697106751865, 0.0007746146021821162]"
55,0.42,0.42,"[0.0008101432258927557, 0.0009063251483848944, 0.001011702435304567, 0.0004201625606139369, 0.001398334007709396, 0.9928740026925409, 0.0006537666438508935, 0.001041841712453106, 0.00010910697106751865, 0.0007746146021821162]"
56,0.42,0.42,"[0.0008101432258927557, 0.0009063251483848944, 0.001011702435304567, 0.0004201625606139369, 0.001398334007709396, 0.9928740026925409, 0.0006537666438508935, 0.001041841712453106, 0.00010910697106751865, 0.0007746146021821162]"
57,0.42,0.42,"[0.0008101432258927557, 0.0009063251483848944, 0.001011702435304567, 0.0004201625606139369, 0.001398334007709396, 0.9928740026925409, 0.0006537666438508935, 0.001041841712453106, 0.00010910697106751865, 0.0007746146021821162]"
58,0.42,0.42,"[0.0008101432258927557, 0.0009063251483848944, 0.001011702435304567, 0.0004201625606139369, 0.001398334007709396, 0.9928740026925409, 0.0006537666438508935, 0.001041841712453106, 0.00010910697106751865, 0.0007746146021821162]"
