Generation,Max Fitness,Avg Fitness,Best Individual
11,0.38,0.35066666666666657,"[0.00037957603884971377, 0.0004798842612275962, 0.0007849442727284705, 0.7518064968625252, 0.04016782272008883, 0.14772809791279234, 4.189242904435103e-05, 3.094803711950922e-05, 0.05793838364266998, 0.000641953822954008]"
12,0.38,0.3559999999999999,"[0.00037957603884971377, 0.0004798842612275962, 0.0007849442727284705, 0.7518064968625252, 0.04016782272008883, 0.14772809791279234, 4.189242904435103e-05, 3.094803711950922e-05, 0.05793838364266998, 0.000641953822954008]"
13,0.38,0.3559999999999999,"[0.00037957603884971377, 0.0004798842612275962, 0.0007849442727284705, 0.7518064968625252, 0.04016782272008883, 0.14772809791279234, 4.189242904435103e-05, 3.094803711950922e-05, 0.05793838364266998, 0.000641953822954008]"
14,0.38,0.36,"[0.00037957603884971377, 0.0004798842612275962, 0.0007849442727284705, 0.7518064968625252, 0.04016782272008883, 0.14772809791279234, 4.189242904435103e-05, 3.094803711950922e-05, 0.05793838364266998, 0.000641953822954008]"
15,0.38,0.36266666666666664,"[0.00037957603884971377, 0.0004798842612275962, 0.0007849442727284705, 0.7518064968625252, 0.04016782272008883, 0.14772809791279234, 4.189242904435103e-05, 3.094803711950922e-05, 0.05793838364266998, 0.000641953822954008]"
16,0.38,0.36800000000000005,"[0.00037957603884971377, 0.0004798842612275962, 0.0007849442727284705, 0.7518064968625252, 0.04016782272008883, 0.14772809791279234, 4.189242904435103e-05, 3.094803711950922e-05, 0.05793838364266998, 0.000641953822954008]"
17,0.38,0.3706666666666667,"[0.00037957603884971377, 0.0004798842612275962, 0.0007849442727284705, 0.7518064968625252, 0.04016782272008883, 0.14772809791279234, 4.189242904435103e-05, 3.094803711950922e-05, 0.05793838364266998, 0.000641953822954008]"
18,0.38,0.37200000000000005,"[0.00037957603884971377, 0.0004798842612275962, 0.0007849442727284705, 0.7518064968625252, 0.04016782272008883, 0.14772809791279234, 4.189242904435103e-05, 3.094803711950922e-05, 0.05793838364266998, 0.000641953822954008]"
19,0.38,0.37333333333333335,"[0.00037957603884971377, 0.0004798842612275962, 0.0007849442727284705, 0.7518064968625252, 0.04016782272008883, 0.14772809791279234, 4.189242904435103e-05, 3.094803711950922e-05, 0.05793838364266998, 0.000641953822954008]"
20,0.4,0.37600000000000006,"[0.00032246391366180663, 0.0004815302187762013, 0.0007876365572131225, 3.104903138934567e-05, 0.04030559454625382, 0.14823479129189718, 4.1892434771210365e-05, 0.7543851219156488, 0.05486455652432353, 0.0005453635660650028]"
21,0.4,0.37600000000000006,"[0.00032246391366180663, 0.0004815302187762013, 0.0007876365572131225, 3.104903138934567e-05, 0.04030559454625382, 0.14823479129189718, 4.1892434771210365e-05, 0.7543851219156488, 0.05486455652432353, 0.0005453635660650028]"
22,0.4,0.37600000000000006,"[0.00032246391366180663, 0.0004815302187762013, 0.0007876365572131225, 3.104903138934567e-05, 0.04030559454625382, 0.14823479129189718, 4.1892434771210365e-05, 0.7543851219156488, 0.05486455652432353, 0.0005453635660650028]"
23,0.4,0.37600000000000006,"[0.00032246391366180663, 0.0004815302187762013, 0.0007876365572131225, 3.104903138934567e-05, 0.04030559454625382, 0.14823479129189718, 4.1892434771210365e-05, 0.7543851219156488, 0.05486455652432353, 0.0005453635660650028]"
24,0.4,0.3813333333333333,"[0.00032246391366180663, 0.0004815302187762013, 0.0007876365572131225, 3.104903138934567e-05, 0.04030559454625382, 0.14823479129189718, 4.1892434771210365e-05, 0.7543851219156488, 0.05486455652432353, 0.0005453635660650028]"
25,0.4,0.3813333333333333,"[0.00032246391366180663, 0.0004815302187762013, 0.0007876365572131225, 3.104903138934567e-05, 0.04030559454625382, 0.14823479129189718, 4.1892434771210365e-05, 0.7543851219156488, 0.05486455652432353, 0.0005453635660650028]"
26,0.4,0.3866666666666666,"[0.00032246391366180663, 0.0004815302187762013, 0.0007876365572131225, 3.104903138934567e-05, 0.04030559454625382, 0.14823479129189718, 4.1892434771210365e-05, 0.7543851219156488, 0.05486455652432353, 0.0005453635660650028]"
27,0.4,0.3866666666666666,"[0.00032246391366180663, 0.0004815302187762013, 0.0007876365572131225, 3.104903138934567e-05, 0.04030559454625382, 0.14823479129189718, 4.1892434771210365e-05, 0.7543851219156488, 0.05486455652432353, 0.0005453635660650028]"
28,0.4,0.3866666666666666,"[0.00032246391366180663, 0.0004815302187762013, 0.0007876365572131225, 3.104903138934567e-05, 0.04030559454625382, 0.14823479129189718, 4.1892434771210365e-05, 0.7543851219156488, 0.05486455652432353, 0.0005453635660650028]"
29,0.42,0.38933333333333325,"[0.00024467845910558115, 0.00036537444021256135, 0.0005976411343696894, 2.355931574108948e-05, 0.030582990372233294, 0.20783041321302814, 3.178704950765744e-05, 0.5724106834356739, 0.0416300075175591, 0.14628286506256888]"
30,0.42,0.38933333333333325,"[0.00024467845910558115, 0.00036537444021256135, 0.0005976411343696894, 2.355931574108948e-05, 0.030582990372233294, 0.20783041321302814, 3.178704950765744e-05, 0.5724106834356739, 0.0416300075175591, 0.14628286506256888]"
31,0.42,0.38933333333333325,"[0.00024467845910558115, 0.00036537444021256135, 0.0005976411343696894, 2.355931574108948e-05, 0.030582990372233294, 0.20783041321302814, 3.178704950765744e-05, 0.5724106834356739, 0.0416300075175591, 0.14628286506256888]"
32,0.42,0.38933333333333325,"[0.00024467845910558115, 0.00036537444021256135, 0.0005976411343696894, 2.355931574108948e-05, 0.030582990372233294, 0.20783041321302814, 3.178704950765744e-05, 0.5724106834356739, 0.0416300075175591, 0.14628286506256888]"
33,0.44,0.3933333333333333,"[0.00040068031159392866, 0.0005983295182092593, 3.858024121365803e-05, 0.0009786845839063647, 0.0500820634420165, 0.18419041588073734, 5.205380542258491e-05, 0.7112538218438942, 0.05172772417966479, 0.0006776461933414257]"
34,0.44,0.3986666666666666,"[0.00040068031159392866, 0.0005983295182092593, 3.858024121365803e-05, 0.0009786845839063647, 0.0500820634420165, 0.18419041588073734, 5.205380542258491e-05, 0.7112538218438942, 0.05172772417966479, 0.0006776461933414257]"
35,0.44,0.39999999999999997,"[0.00040068031159392866, 0.0005983295182092593, 3.858024121365803e-05, 0.0009786845839063647, 0.0500820634420165, 0.18419041588073734, 5.205380542258491e-05, 0.7112538218438942, 0.05172772417966479, 0.0006776461933414257]"
36,0.44,0.39999999999999997,"[0.00040068031159392866, 0.0005983295182092593, 3.858024121365803e-05, 0.0009786845839063647, 0.0500820634420165, 0.18419041588073734, 5.205380542258491e-05, 0.7112538218438942, 0.05172772417966479, 0.0006776461933414257]"
37,0.44,0.4026666666666667,"[0.00040068031159392866, 0.0005983295182092593, 3.858024121365803e-05, 0.0009786845839063647, 0.0500820634420165, 0.18419041588073734, 5.205380542258491e-05, 0.7112538218438942, 0.05172772417966479, 0.0006776461933414257]"
38,0.44,0.4053333333333333,"[0.00040068031159392866, 0.0005983295182092593, 3.858024121365803e-05, 0.0009786845839063647, 0.0500820634420165, 0.18419041588073734, 5.205380542258491e-05, 0.7112538218438942, 0.05172772417966479, 0.0006776461933414257]"
39,0.44,0.4080000000000001,"[0.00040068031159392866, 0.0005983295182092593, 3.858024121365803e-05, 0.0009786845839063647, 0.0500820634420165, 0.18419041588073734, 5.205380542258491e-05, 0.7112538218438942, 0.05172772417966479, 0.0006776461933414257]"
40,0.44,0.4146666666666668,"[0.00040068031159392866, 0.0005983295182092593, 3.858024121365803e-05, 0.0009786845839063647, 0.0500820634420165, 0.18419041588073734, 5.205380542258491e-05, 0.7112538218438942, 0.05172772417966479, 0.0006776461933414257]"
41,0.44,0.41866666666666674,"[0.00040068031159392866, 0.0005983295182092593, 3.858024121365803e-05, 0.0009786845839063647, 0.0500820634420165, 0.18419041588073734, 5.205380542258491e-05, 0.7112538218438942, 0.05172772417966479, 0.0006776461933414257]"
42,0.44,0.4213333333333334,"[0.00040068031159392866, 0.0005983295182092593, 3.858024121365803e-05, 0.0009786845839063647, 0.0500820634420165, 0.18419041588073734, 5.205380542258491e-05, 0.7112538218438942, 0.05172772417966479, 0.0006776461933414257]"
43,0.44,0.42400000000000004,"[0.00040068031159392866, 0.0005983295182092593, 3.858024121365803e-05, 0.0009786845839063647, 0.0500820634420165, 0.18419041588073734, 5.205380542258491e-05, 0.7112538218438942, 0.05172772417966479, 0.0006776461933414257]"
44,0.44,0.42400000000000004,"[0.00040068031159392866, 0.0005983295182092593, 3.858024121365803e-05, 0.0009786845839063647, 0.0500820634420165, 0.18419041588073734, 5.205380542258491e-05, 0.7112538218438942, 0.05172772417966479, 0.0006776461933414257]"
45,0.44,0.4266666666666667,"[0.00040068031159392866, 0.0005983295182092593, 3.858024121365803e-05, 0.0009786845839063647, 0.0500820634420165, 0.18419041588073734, 5.205380542258491e-05, 0.7112538218438942, 0.05172772417966479, 0.0006776461933414257]"
46,0.44,0.4293333333333333,"[0.00040068031159392866, 0.0005983295182092593, 3.858024121365803e-05, 0.0009786845839063647, 0.0500820634420165, 0.18419041588073734, 5.205380542258491e-05, 0.7112538218438942, 0.05172772417966479, 0.0006776461933414257]"
47,0.44,0.43066666666666664,"[0.00040068031159392866, 0.0005983295182092593, 3.858024121365803e-05, 0.0009786845839063647, 0.0500820634420165, 0.18419041588073734, 5.205380542258491e-05, 0.7112538218438942, 0.05172772417966479, 0.0006776461933414257]"
48,0.44,0.432,"[0.00040068031159392866, 0.0005983295182092593, 3.858024121365803e-05, 0.0009786845839063647, 0.0500820634420165, 0.18419041588073734, 5.205380542258491e-05, 0.7112538218438942, 0.05172772417966479, 0.0006776461933414257]"
49,0.44,0.43333333333333335,"[0.00040068031159392866, 0.0005983295182092593, 3.858024121365803e-05, 0.0009786845839063647, 0.0500820634420165, 0.18419041588073734, 5.205380542258491e-05, 0.7112538218438942, 0.05172772417966479, 0.0006776461933414257]"
50,0.44,0.4346666666666667,"[0.00040068031159392866, 0.0005983295182092593, 3.858024121365803e-05, 0.0009786845839063647, 0.0500820634420165, 0.18419041588073734, 5.205380542258491e-05, 0.7112538218438942, 0.05172772417966479, 0.0006776461933414257]"
51,0.44,0.4346666666666667,"[0.00040068031159392866, 0.0005983295182092593, 3.858024121365803e-05, 0.0009786845839063647, 0.0500820634420165, 0.18419041588073734, 5.205380542258491e-05, 0.7112538218438942, 0.05172772417966479, 0.0006776461933414257]"
52,0.44,0.4346666666666667,"[0.00040068031159392866, 0.0005983295182092593, 3.858024121365803e-05, 0.0009786845839063647, 0.0500820634420165, 0.18419041588073734, 5.205380542258491e-05, 0.7112538218438942, 0.05172772417966479, 0.0006776461933414257]"
53,0.44,0.43600000000000005,"[0.00040068031159392866, 0.0005983295182092593, 3.858024121365803e-05, 0.0009786845839063647, 0.0500820634420165, 0.18419041588073734, 5.205380542258491e-05, 0.7112538218438942, 0.05172772417966479, 0.0006776461933414257]"
54,0.44,0.4373333333333334,"[0.00040068031159392866, 0.0005983295182092593, 3.858024121365803e-05, 0.0009786845839063647, 0.0500820634420165, 0.18419041588073734, 5.205380542258491e-05, 0.7112538218438942, 0.05172772417966479, 0.0006776461933414257]"
55,0.44,0.4386666666666668,"[0.00040068031159392866, 0.0005983295182092593, 3.858024121365803e-05, 0.0009786845839063647, 0.0500820634420165, 0.18419041588073734, 5.205380542258491e-05, 0.7112538218438942, 0.05172772417966479, 0.0006776461933414257]"
56,0.44,0.44000000000000017,"[0.00040068031159392866, 0.0005983295182092593, 3.858024121365803e-05, 0.0009786845839063647, 0.0500820634420165, 0.18419041588073734, 5.205380542258491e-05, 0.7112538218438942, 0.05172772417966479, 0.0006776461933414257]"
57,0.44,0.44000000000000017,"[0.00040068031159392866, 0.0005983295182092593, 3.858024121365803e-05, 0.0009786845839063647, 0.0500820634420165, 0.18419041588073734, 5.205380542258491e-05, 0.7112538218438942, 0.05172772417966479, 0.0006776461933414257]"
58,0.44,0.44000000000000017,"[0.00040068031159392866, 0.0005983295182092593, 3.858024121365803e-05, 0.0009786845839063647, 0.0500820634420165, 0.18419041588073734, 5.205380542258491e-05, 0.7112538218438942, 0.05172772417966479, 0.0006776461933414257]"
59,0.44,0.44000000000000017,"[0.00040068031159392866, 0.0005983295182092593, 3.858024121365803e-05, 0.0009786845839063647, 0.0500820634420165, 0.18419041588073734, 5.205380542258491e-05, 0.7112538218438942, 0.05172772417966479, 0.0006776461933414257]"
60,0.44,0.44000000000000017,"[0.00040068031159392866, 0.0005983295182092593, 3.858024121365803e-05, 0.0009786845839063647, 0.0500820634420165, 0.18419041588073734, 5.205380542258491e-05, 0.7112538218438942, 0.05172772417966479, 0.0006776461933414257]"
61,0.44,0.44000000000000017,"[0.00040068031159392866, 0.0005983295182092593, 3.858024121365803e-05, 0.0009786845839063647, 0.0500820634420165, 0.18419041588073734, 5.205380542258491e-05, 0.7112538218438942, 0.05172772417966479, 0.0006776461933414257]"
62,0.44,0.44000000000000017,"[0.00040068031159392866, 0.0005983295182092593, 3.858024121365803e-05, 0.0009786845839063647, 0.0500820634420165, 0.18419041588073734, 5.205380542258491e-05, 0.7112538218438942, 0.05172772417966479, 0.0006776461933414257]"
63,0.44,0.44000000000000017,"[0.00040068031159392866, 0.0005983295182092593, 3.858024121365803e-05, 0.0009786845839063647, 0.0500820634420165, 0.18419041588073734, 5.205380542258491e-05, 0.7112538218438942, 0.05172772417966479, 0.0006776461933414257]"
64,0.44,0.44000000000000017,"[0.00040068031159392866, 0.0005983295182092593, 3.858024121365803e-05, 0.0009786845839063647, 0.0500820634420165, 0.18419041588073734, 5.205380542258491e-05, 0.7112538218438942, 0.05172772417966479, 0.0006776461933414257]"
65,0.44,0.44000000000000017,"[0.00040068031159392866, 0.0005983295182092593, 3.858024121365803e-05, 0.0009786845839063647, 0.0500820634420165, 0.18419041588073734, 5.205380542258491e-05, 0.7112538218438942, 0.05172772417966479, 0.0006776461933414257]"
66,0.44,0.44000000000000017,"[0.00040068031159392866, 0.0005983295182092593, 3.858024121365803e-05, 0.0009786845839063647, 0.0500820634420165, 0.18419041588073734, 5.205380542258491e-05, 0.7112538218438942, 0.05172772417966479, 0.0006776461933414257]"
67,0.44,0.44000000000000017,"[0.00040068031159392866, 0.0005983295182092593, 3.858024121365803e-05, 0.0009786845839063647, 0.0500820634420165, 0.18419041588073734, 5.205380542258491e-05, 0.7112538218438942, 0.05172772417966479, 0.0006776461933414257]"
68,0.44,0.44000000000000017,"[0.00040068031159392866, 0.0005983295182092593, 3.858024121365803e-05, 0.0009786845839063647, 0.0500820634420165, 0.18419041588073734, 5.205380542258491e-05, 0.7112538218438942, 0.05172772417966479, 0.0006776461933414257]"
69,0.44,0.44000000000000017,"[0.00040068031159392866, 0.0005983295182092593, 3.858024121365803e-05, 0.0009786845839063647, 0.0500820634420165, 0.18419041588073734, 5.205380542258491e-05, 0.7112538218438942, 0.05172772417966479, 0.0006776461933414257]"
70,0.44,0.44000000000000017,"[0.00040068031159392866, 0.0005983295182092593, 3.858024121365803e-05, 0.0009786845839063647, 0.0500820634420165, 0.18419041588073734, 5.205380542258491e-05, 0.7112538218438942, 0.05172772417966479, 0.0006776461933414257]"
71,0.44,0.44000000000000017,"[0.00040068031159392866, 0.0005983295182092593, 3.858024121365803e-05, 0.0009786845839063647, 0.0500820634420165, 0.18419041588073734, 5.205380542258491e-05, 0.7112538218438942, 0.05172772417966479, 0.0006776461933414257]"
72,0.44,0.44000000000000017,"[0.00040068031159392866, 0.0005983295182092593, 3.858024121365803e-05, 0.0009786845839063647, 0.0500820634420165, 0.18419041588073734, 5.205380542258491e-05, 0.7112538218438942, 0.05172772417966479, 0.0006776461933414257]"
73,0.44,0.44000000000000017,"[0.00040068031159392866, 0.0005983295182092593, 3.858024121365803e-05, 0.0009786845839063647, 0.0500820634420165, 0.18419041588073734, 5.205380542258491e-05, 0.7112538218438942, 0.05172772417966479, 0.0006776461933414257]"
74,0.44,0.44000000000000017,"[0.00040068031159392866, 0.0005983295182092593, 3.858024121365803e-05, 0.0009786845839063647, 0.0500820634420165, 0.18419041588073734, 5.205380542258491e-05, 0.7112538218438942, 0.05172772417966479, 0.0006776461933414257]"
75,0.44,0.44000000000000017,"[0.00040068031159392866, 0.0005983295182092593, 3.858024121365803e-05, 0.0009786845839063647, 0.0500820634420165, 0.18419041588073734, 5.205380542258491e-05, 0.7112538218438942, 0.05172772417966479, 0.0006776461933414257]"
76,0.44,0.44000000000000017,"[0.00040068031159392866, 0.0005983295182092593, 3.858024121365803e-05, 0.0009786845839063647, 0.0500820634420165, 0.18419041588073734, 5.205380542258491e-05, 0.7112538218438942, 0.05172772417966479, 0.0006776461933414257]"
77,0.44,0.44000000000000017,"[0.00040068031159392866, 0.0005983295182092593, 3.858024121365803e-05, 0.0009786845839063647, 0.0500820634420165, 0.18419041588073734, 5.205380542258491e-05, 0.7112538218438942, 0.05172772417966479, 0.0006776461933414257]"
78,0.44,0.44000000000000017,"[0.00040068031159392866, 0.0005983295182092593, 3.858024121365803e-05, 0.0009786845839063647, 0.0500820634420165, 0.18419041588073734, 5.205380542258491e-05, 0.7112538218438942, 0.05172772417966479, 0.0006776461933414257]"
79,0.44,0.44000000000000017,"[0.00040068031159392866, 0.0005983295182092593, 3.858024121365803e-05, 0.0009786845839063647, 0.0500820634420165, 0.18419041588073734, 5.205380542258491e-05, 0.7112538218438942, 0.05172772417966479, 0.0006776461933414257]"
80,0.44,0.44000000000000017,"[0.00040068031159392866, 0.0005983295182092593, 3.858024121365803e-05, 0.0009786845839063647, 0.0500820634420165, 0.18419041588073734, 5.205380542258491e-05, 0.7112538218438942, 0.05172772417966479, 0.0006776461933414257]"
81,0.44,0.44000000000000017,"[0.00040068031159392866, 0.0005983295182092593, 3.858024121365803e-05, 0.0009786845839063647, 0.0500820634420165, 0.18419041588073734, 5.205380542258491e-05, 0.7112538218438942, 0.05172772417966479, 0.0006776461933414257]"
82,0.44,0.44000000000000017,"[0.00040068031159392866, 0.0005983295182092593, 3.858024121365803e-05, 0.0009786845839063647, 0.0500820634420165, 0.18419041588073734, 5.205380542258491e-05, 0.7112538218438942, 0.05172772417966479, 0.0006776461933414257]"
83,0.44,0.44000000000000017,"[0.00040068031159392866, 0.0005983295182092593, 3.858024121365803e-05, 0.0009786845839063647, 0.0500820634420165, 0.18419041588073734, 5.205380542258491e-05, 0.7112538218438942, 0.05172772417966479, 0.0006776461933414257]"
84,0.44,0.44000000000000017,"[0.00040068031159392866, 0.0005983295182092593, 3.858024121365803e-05, 0.0009786845839063647, 0.0500820634420165, 0.18419041588073734, 5.205380542258491e-05, 0.7112538218438942, 0.05172772417966479, 0.0006776461933414257]"
85,0.44,0.44000000000000017,"[0.00040068031159392866, 0.0005983295182092593, 3.858024121365803e-05, 0.0009786845839063647, 0.0500820634420165, 0.18419041588073734, 5.205380542258491e-05, 0.7112538218438942, 0.05172772417966479, 0.0006776461933414257]"
86,0.44,0.44000000000000017,"[0.00040068031159392866, 0.0005983295182092593, 3.858024121365803e-05, 0.0009786845839063647, 0.0500820634420165, 0.18419041588073734, 5.205380542258491e-05, 0.7112538218438942, 0.05172772417966479, 0.0006776461933414257]"
87,0.44,0.44000000000000017,"[0.00040068031159392866, 0.0005983295182092593, 3.858024121365803e-05, 0.0009786845839063647, 0.0500820634420165, 0.18419041588073734, 5.205380542258491e-05, 0.7112538218438942, 0.05172772417966479, 0.0006776461933414257]"
88,0.44,0.44000000000000017,"[0.00040068031159392866, 0.0005983295182092593, 3.858024121365803e-05, 0.0009786845839063647, 0.0500820634420165, 0.18419041588073734, 5.205380542258491e-05, 0.7112538218438942, 0.05172772417966479, 0.0006776461933414257]"
89,0.44,0.44000000000000017,"[0.00040068031159392866, 0.0005983295182092593, 3.858024121365803e-05, 0.0009786845839063647, 0.0500820634420165, 0.18419041588073734, 5.205380542258491e-05, 0.7112538218438942, 0.05172772417966479, 0.0006776461933414257]"
90,0.44,0.44000000000000017,"[0.00040068031159392866, 0.0005983295182092593, 3.858024121365803e-05, 0.0009786845839063647, 0.0500820634420165, 0.18419041588073734, 5.205380542258491e-05, 0.7112538218438942, 0.05172772417966479, 0.0006776461933414257]"
91,0.44,0.44000000000000017,"[0.00040068031159392866, 0.0005983295182092593, 3.858024121365803e-05, 0.0009786845839063647, 0.0500820634420165, 0.18419041588073734, 5.205380542258491e-05, 0.7112538218438942, 0.05172772417966479, 0.0006776461933414257]"
92,0.44,0.44000000000000017,"[0.00040068031159392866, 0.0005983295182092593, 3.858024121365803e-05, 0.0009786845839063647, 0.0500820634420165, 0.18419041588073734, 5.205380542258491e-05, 0.7112538218438942, 0.05172772417966479, 0.0006776461933414257]"
93,0.44,0.44000000000000017,"[0.00040068031159392866, 0.0005983295182092593, 3.858024121365803e-05, 0.0009786845839063647, 0.0500820634420165, 0.18419041588073734, 5.205380542258491e-05, 0.7112538218438942, 0.05172772417966479, 0.0006776461933414257]"
94,0.44,0.44000000000000017,"[0.00040068031159392866, 0.0005983295182092593, 3.858024121365803e-05, 0.0009786845839063647, 0.0500820634420165, 0.18419041588073734, 5.205380542258491e-05, 0.7112538218438942, 0.05172772417966479, 0.0006776461933414257]"
95,0.44,0.44000000000000017,"[0.00040068031159392866, 0.0005983295182092593, 3.858024121365803e-05, 0.0009786845839063647, 0.0500820634420165, 0.18419041588073734, 5.205380542258491e-05, 0.7112538218438942, 0.05172772417966479, 0.0006776461933414257]"
96,0.44,0.44000000000000017,"[0.00040068031159392866, 0.0005983295182092593, 3.858024121365803e-05, 0.0009786845839063647, 0.0500820634420165, 0.18419041588073734, 5.205380542258491e-05, 0.7112538218438942, 0.05172772417966479, 0.0006776461933414257]"
97,0.44,0.44000000000000017,"[0.00040068031159392866, 0.0005983295182092593, 3.858024121365803e-05, 0.0009786845839063647, 0.0500820634420165, 0.18419041588073734, 5.205380542258491e-05, 0.7112538218438942, 0.05172772417966479, 0.0006776461933414257]"
98,0.44,0.44000000000000017,"[0.00040068031159392866, 0.0005983295182092593, 3.858024121365803e-05, 0.0009786845839063647, 0.0500820634420165, 0.18419041588073734, 5.205380542258491e-05, 0.7112538218438942, 0.05172772417966479, 0.0006776461933414257]"
99,0.44,0.44000000000000017,"[0.00040068031159392866, 0.0005983295182092593, 3.858024121365803e-05, 0.0009786845839063647, 0.0500820634420165, 0.18419041588073734, 5.205380542258491e-05, 0.7112538218438942, 0.05172772417966479, 0.0006776461933414257]"
