Generation,Max Fitness,Avg Fitness,Best Individual
11,0.4,0.30720000000000014,"[0.0009923410593604077, 0.05322636575918384, 0.011354231308440989, 0.22862517181875025, 0.2238302919358546, 0.07693168796494608, 0.07702053101458042, 0.02238603999891246, 0.2041661681648243, 0.10146717097514654]"
12,0.4,0.3096000000000001,"[0.0009923410593604077, 0.05322636575918384, 0.011354231308440989, 0.22862517181875025, 0.2238302919358546, 0.07693168796494608, 0.07702053101458042, 0.02238603999891246, 0.2041661681648243, 0.10146717097514654]"
13,0.4,0.3111000000000001,"[0.0009923410593604077, 0.05322636575918384, 0.011354231308440989, 0.22862517181875025, 0.2238302919358546, 0.07693168796494608, 0.07702053101458042, 0.02238603999891246, 0.2041661681648243, 0.10146717097514654]"
14,0.4,0.3133000000000001,"[0.0009923410593604077, 0.05322636575918384, 0.011354231308440989, 0.22862517181875025, 0.2238302919358546, 0.07693168796494608, 0.07702053101458042, 0.02238603999891246, 0.2041661681648243, 0.10146717097514654]"
15,0.4,0.3143000000000001,"[0.0009923410593604077, 0.05322636575918384, 0.011354231308440989, 0.22862517181875025, 0.2238302919358546, 0.07693168796494608, 0.07702053101458042, 0.02238603999891246, 0.2041661681648243, 0.10146717097514654]"
16,0.4,0.31560000000000005,"[0.0009923410593604077, 0.05322636575918384, 0.011354231308440989, 0.22862517181875025, 0.2238302919358546, 0.07693168796494608, 0.07702053101458042, 0.02238603999891246, 0.2041661681648243, 0.10146717097514654]"
17,0.4,0.3173,"[0.0009923410593604077, 0.05322636575918384, 0.011354231308440989, 0.22862517181875025, 0.2238302919358546, 0.07693168796494608, 0.07702053101458042, 0.02238603999891246, 0.2041661681648243, 0.10146717097514654]"
18,0.4,0.3184,"[0.0009923410593604077, 0.05322636575918384, 0.011354231308440989, 0.22862517181875025, 0.2238302919358546, 0.07693168796494608, 0.07702053101458042, 0.02238603999891246, 0.2041661681648243, 0.10146717097514654]"
19,0.4,0.3197999999999999,"[0.0009923410593604077, 0.05322636575918384, 0.011354231308440989, 0.22862517181875025, 0.2238302919358546, 0.07693168796494608, 0.07702053101458042, 0.02238603999891246, 0.2041661681648243, 0.10146717097514654]"
20,0.4,0.32239999999999985,"[0.0009923410593604077, 0.05322636575918384, 0.011354231308440989, 0.22862517181875025, 0.2238302919358546, 0.07693168796494608, 0.07702053101458042, 0.02238603999891246, 0.2041661681648243, 0.10146717097514654]"
21,0.4,0.32349999999999995,"[0.0009923410593604077, 0.05322636575918384, 0.011354231308440989, 0.22862517181875025, 0.2238302919358546, 0.07693168796494608, 0.07702053101458042, 0.02238603999891246, 0.2041661681648243, 0.10146717097514654]"
22,0.4,0.32459999999999994,"[0.0009923410593604077, 0.05322636575918384, 0.011354231308440989, 0.22862517181875025, 0.2238302919358546, 0.07693168796494608, 0.07702053101458042, 0.02238603999891246, 0.2041661681648243, 0.10146717097514654]"
23,0.4,0.3261,"[0.0009923410593604077, 0.05322636575918384, 0.011354231308440989, 0.22862517181875025, 0.2238302919358546, 0.07693168796494608, 0.07702053101458042, 0.02238603999891246, 0.2041661681648243, 0.10146717097514654]"
24,0.4,0.32779999999999987,"[0.0009923410593604077, 0.05322636575918384, 0.011354231308440989, 0.22862517181875025, 0.2238302919358546, 0.07693168796494608, 0.07702053101458042, 0.02238603999891246, 0.2041661681648243, 0.10146717097514654]"
25,0.4,0.3291999999999998,"[0.0009923410593604077, 0.05322636575918384, 0.011354231308440989, 0.22862517181875025, 0.2238302919358546, 0.07693168796494608, 0.07702053101458042, 0.02238603999891246, 0.2041661681648243, 0.10146717097514654]"
26,0.4,0.3300999999999998,"[0.0009923410593604077, 0.05322636575918384, 0.011354231308440989, 0.22862517181875025, 0.2238302919358546, 0.07693168796494608, 0.07702053101458042, 0.02238603999891246, 0.2041661681648243, 0.10146717097514654]"
27,0.4,0.33099999999999974,"[0.0009923410593604077, 0.05322636575918384, 0.011354231308440989, 0.22862517181875025, 0.2238302919358546, 0.07693168796494608, 0.07702053101458042, 0.02238603999891246, 0.2041661681648243, 0.10146717097514654]"
28,0.4,0.3322999999999997,"[0.0009923410593604077, 0.05322636575918384, 0.011354231308440989, 0.22862517181875025, 0.2238302919358546, 0.07693168796494608, 0.07702053101458042, 0.02238603999891246, 0.2041661681648243, 0.10146717097514654]"
29,0.4,0.3336999999999996,"[0.0009923410593604077, 0.05322636575918384, 0.011354231308440989, 0.22862517181875025, 0.2238302919358546, 0.07693168796494608, 0.07702053101458042, 0.02238603999891246, 0.2041661681648243, 0.10146717097514654]"
30,0.4,0.3349999999999996,"[0.0009923410593604077, 0.05322636575918384, 0.011354231308440989, 0.22862517181875025, 0.2238302919358546, 0.07693168796494608, 0.07702053101458042, 0.02238603999891246, 0.2041661681648243, 0.10146717097514654]"
31,0.4,0.3371999999999995,"[0.0009923410593604077, 0.05322636575918384, 0.011354231308440989, 0.22862517181875025, 0.2238302919358546, 0.07693168796494608, 0.07702053101458042, 0.02238603999891246, 0.2041661681648243, 0.10146717097514654]"
32,0.4,0.3387999999999994,"[0.0009923410593604077, 0.05322636575918384, 0.011354231308440989, 0.22862517181875025, 0.2238302919358546, 0.07693168796494608, 0.07702053101458042, 0.02238603999891246, 0.2041661681648243, 0.10146717097514654]"
33,0.4,0.33969999999999934,"[0.0009923410593604077, 0.05322636575918384, 0.011354231308440989, 0.22862517181875025, 0.2238302919358546, 0.07693168796494608, 0.07702053101458042, 0.02238603999891246, 0.2041661681648243, 0.10146717097514654]"
34,0.4,0.3407999999999993,"[0.0009923410593604077, 0.05322636575918384, 0.011354231308440989, 0.22862517181875025, 0.2238302919358546, 0.07693168796494608, 0.07702053101458042, 0.02238603999891246, 0.2041661681648243, 0.10146717097514654]"
35,0.4,0.3421999999999995,"[0.0009923410593604077, 0.05322636575918384, 0.011354231308440989, 0.22862517181875025, 0.2238302919358546, 0.07693168796494608, 0.07702053101458042, 0.02238603999891246, 0.2041661681648243, 0.10146717097514654]"
36,0.4,0.34299999999999964,"[0.0009923410593604077, 0.05322636575918384, 0.011354231308440989, 0.22862517181875025, 0.2238302919358546, 0.07693168796494608, 0.07702053101458042, 0.02238603999891246, 0.2041661681648243, 0.10146717097514654]"
37,0.4,0.3438999999999997,"[0.0009923410593604077, 0.05322636575918384, 0.011354231308440989, 0.22862517181875025, 0.2238302919358546, 0.07693168796494608, 0.07702053101458042, 0.02238603999891246, 0.2041661681648243, 0.10146717097514654]"
38,0.4,0.34419999999999973,"[0.0009923410593604077, 0.05322636575918384, 0.011354231308440989, 0.22862517181875025, 0.2238302919358546, 0.07693168796494608, 0.07702053101458042, 0.02238603999891246, 0.2041661681648243, 0.10146717097514654]"
39,0.4,0.34539999999999976,"[0.0009923410593604077, 0.05322636575918384, 0.011354231308440989, 0.22862517181875025, 0.2238302919358546, 0.07693168796494608, 0.07702053101458042, 0.02238603999891246, 0.2041661681648243, 0.10146717097514654]"
40,0.4,0.3463999999999998,"[0.0009923410593604077, 0.05322636575918384, 0.011354231308440989, 0.22862517181875025, 0.2238302919358546, 0.07693168796494608, 0.07702053101458042, 0.02238603999891246, 0.2041661681648243, 0.10146717097514654]"
41,0.4,0.34709999999999985,"[0.0009923410593604077, 0.05322636575918384, 0.011354231308440989, 0.22862517181875025, 0.2238302919358546, 0.07693168796494608, 0.07702053101458042, 0.02238603999891246, 0.2041661681648243, 0.10146717097514654]"
42,0.4,0.34769999999999984,"[0.0009923410593604077, 0.05322636575918384, 0.011354231308440989, 0.22862517181875025, 0.2238302919358546, 0.07693168796494608, 0.07702053101458042, 0.02238603999891246, 0.2041661681648243, 0.10146717097514654]"
43,0.4,0.3491999999999998,"[0.0009923410593604077, 0.05322636575918384, 0.011354231308440989, 0.22862517181875025, 0.2238302919358546, 0.07693168796494608, 0.07702053101458042, 0.02238603999891246, 0.2041661681648243, 0.10146717097514654]"
44,0.4,0.3499999999999998,"[0.0009923410593604077, 0.05322636575918384, 0.011354231308440989, 0.22862517181875025, 0.2238302919358546, 0.07693168796494608, 0.07702053101458042, 0.02238603999891246, 0.2041661681648243, 0.10146717097514654]"
45,0.4,0.3505999999999998,"[0.0009923410593604077, 0.05322636575918384, 0.011354231308440989, 0.22862517181875025, 0.2238302919358546, 0.07693168796494608, 0.07702053101458042, 0.02238603999891246, 0.2041661681648243, 0.10146717097514654]"
46,0.4,0.35119999999999973,"[0.0009923410593604077, 0.05322636575918384, 0.011354231308440989, 0.22862517181875025, 0.2238302919358546, 0.07693168796494608, 0.07702053101458042, 0.02238603999891246, 0.2041661681648243, 0.10146717097514654]"
47,0.4,0.35189999999999977,"[0.0009923410593604077, 0.05322636575918384, 0.011354231308440989, 0.22862517181875025, 0.2238302919358546, 0.07693168796494608, 0.07702053101458042, 0.02238603999891246, 0.2041661681648243, 0.10146717097514654]"
48,0.4,0.3524999999999997,"[0.0009923410593604077, 0.05322636575918384, 0.011354231308440989, 0.22862517181875025, 0.2238302919358546, 0.07693168796494608, 0.07702053101458042, 0.02238603999891246, 0.2041661681648243, 0.10146717097514654]"
49,0.4,0.35269999999999974,"[0.0009923410593604077, 0.05322636575918384, 0.011354231308440989, 0.22862517181875025, 0.2238302919358546, 0.07693168796494608, 0.07702053101458042, 0.02238603999891246, 0.2041661681648243, 0.10146717097514654]"
50,0.4,0.35299999999999976,"[0.0009923410593604077, 0.05322636575918384, 0.011354231308440989, 0.22862517181875025, 0.2238302919358546, 0.07693168796494608, 0.07702053101458042, 0.02238603999891246, 0.2041661681648243, 0.10146717097514654]"
51,0.4,0.35299999999999976,"[0.0009923410593604077, 0.05322636575918384, 0.011354231308440989, 0.22862517181875025, 0.2238302919358546, 0.07693168796494608, 0.07702053101458042, 0.02238603999891246, 0.2041661681648243, 0.10146717097514654]"
52,0.4,0.35399999999999976,"[0.0009923410593604077, 0.05322636575918384, 0.011354231308440989, 0.22862517181875025, 0.2238302919358546, 0.07693168796494608, 0.07702053101458042, 0.02238603999891246, 0.2041661681648243, 0.10146717097514654]"
53,0.4,0.35399999999999976,"[0.0009923410593604077, 0.05322636575918384, 0.011354231308440989, 0.22862517181875025, 0.2238302919358546, 0.07693168796494608, 0.07702053101458042, 0.02238603999891246, 0.2041661681648243, 0.10146717097514654]"
54,0.4,0.35449999999999976,"[0.0009923410593604077, 0.05322636575918384, 0.011354231308440989, 0.22862517181875025, 0.2238302919358546, 0.07693168796494608, 0.07702053101458042, 0.02238603999891246, 0.2041661681648243, 0.10146717097514654]"
55,0.4,0.3559999999999998,"[0.0009923410593604077, 0.05322636575918384, 0.011354231308440989, 0.22862517181875025, 0.2238302919358546, 0.07693168796494608, 0.07702053101458042, 0.02238603999891246, 0.2041661681648243, 0.10146717097514654]"
56,0.4,0.35669999999999974,"[0.0009923410593604077, 0.05322636575918384, 0.011354231308440989, 0.22862517181875025, 0.2238302919358546, 0.07693168796494608, 0.07702053101458042, 0.02238603999891246, 0.2041661681648243, 0.10146717097514654]"
57,0.4,0.35669999999999974,"[0.0009923410593604077, 0.05322636575918384, 0.011354231308440989, 0.22862517181875025, 0.2238302919358546, 0.07693168796494608, 0.07702053101458042, 0.02238603999891246, 0.2041661681648243, 0.10146717097514654]"
58,0.4,0.3568999999999998,"[0.0009923410593604077, 0.05322636575918384, 0.011354231308440989, 0.22862517181875025, 0.2238302919358546, 0.07693168796494608, 0.07702053101458042, 0.02238603999891246, 0.2041661681648243, 0.10146717097514654]"
59,0.4,0.3573999999999997,"[0.0009923410593604077, 0.05322636575918384, 0.011354231308440989, 0.22862517181875025, 0.2238302919358546, 0.07693168796494608, 0.07702053101458042, 0.02238603999891246, 0.2041661681648243, 0.10146717097514654]"
60,0.4,0.35819999999999974,"[0.0009923410593604077, 0.05322636575918384, 0.011354231308440989, 0.22862517181875025, 0.2238302919358546, 0.07693168796494608, 0.07702053101458042, 0.02238603999891246, 0.2041661681648243, 0.10146717097514654]"
61,0.4,0.3583999999999998,"[0.0009923410593604077, 0.05322636575918384, 0.011354231308440989, 0.22862517181875025, 0.2238302919358546, 0.07693168796494608, 0.07702053101458042, 0.02238603999891246, 0.2041661681648243, 0.10146717097514654]"
62,0.4,0.3592999999999998,"[0.0009923410593604077, 0.05322636575918384, 0.011354231308440989, 0.22862517181875025, 0.2238302919358546, 0.07693168796494608, 0.07702053101458042, 0.02238603999891246, 0.2041661681648243, 0.10146717097514654]"
63,0.4,0.35969999999999985,"[0.0009923410593604077, 0.05322636575918384, 0.011354231308440989, 0.22862517181875025, 0.2238302919358546, 0.07693168796494608, 0.07702053101458042, 0.02238603999891246, 0.2041661681648243, 0.10146717097514654]"
64,0.4,0.3598999999999999,"[0.0009923410593604077, 0.05322636575918384, 0.011354231308440989, 0.22862517181875025, 0.2238302919358546, 0.07693168796494608, 0.07702053101458042, 0.02238603999891246, 0.2041661681648243, 0.10146717097514654]"
65,0.4,0.36029999999999984,"[0.0009923410593604077, 0.05322636575918384, 0.011354231308440989, 0.22862517181875025, 0.2238302919358546, 0.07693168796494608, 0.07702053101458042, 0.02238603999891246, 0.2041661681648243, 0.10146717097514654]"
66,0.4,0.36039999999999994,"[0.0009923410593604077, 0.05322636575918384, 0.011354231308440989, 0.22862517181875025, 0.2238302919358546, 0.07693168796494608, 0.07702053101458042, 0.02238603999891246, 0.2041661681648243, 0.10146717097514654]"
67,0.4,0.36039999999999994,"[0.0009923410593604077, 0.05322636575918384, 0.011354231308440989, 0.22862517181875025, 0.2238302919358546, 0.07693168796494608, 0.07702053101458042, 0.02238603999891246, 0.2041661681648243, 0.10146717097514654]"
68,0.4,0.36039999999999994,"[0.0009923410593604077, 0.05322636575918384, 0.011354231308440989, 0.22862517181875025, 0.2238302919358546, 0.07693168796494608, 0.07702053101458042, 0.02238603999891246, 0.2041661681648243, 0.10146717097514654]"
69,0.4,0.3606,"[0.0009923410593604077, 0.05322636575918384, 0.011354231308440989, 0.22862517181875025, 0.2238302919358546, 0.07693168796494608, 0.07702053101458042, 0.02238603999891246, 0.2041661681648243, 0.10146717097514654]"
70,0.4,0.3609000000000001,"[0.0009923410593604077, 0.05322636575918384, 0.011354231308440989, 0.22862517181875025, 0.2238302919358546, 0.07693168796494608, 0.07702053101458042, 0.02238603999891246, 0.2041661681648243, 0.10146717097514654]"
71,0.4,0.36140000000000017,"[0.0009923410593604077, 0.05322636575918384, 0.011354231308440989, 0.22862517181875025, 0.2238302919358546, 0.07693168796494608, 0.07702053101458042, 0.02238603999891246, 0.2041661681648243, 0.10146717097514654]"
72,0.4,0.3626000000000003,"[0.0009923410593604077, 0.05322636575918384, 0.011354231308440989, 0.22862517181875025, 0.2238302919358546, 0.07693168796494608, 0.07702053101458042, 0.02238603999891246, 0.2041661681648243, 0.10146717097514654]"
73,0.4,0.36380000000000046,"[0.0009923410593604077, 0.05322636575918384, 0.011354231308440989, 0.22862517181875025, 0.2238302919358546, 0.07693168796494608, 0.07702053101458042, 0.02238603999891246, 0.2041661681648243, 0.10146717097514654]"
74,0.4,0.36380000000000046,"[0.0009923410593604077, 0.05322636575918384, 0.011354231308440989, 0.22862517181875025, 0.2238302919358546, 0.07693168796494608, 0.07702053101458042, 0.02238603999891246, 0.2041661681648243, 0.10146717097514654]"
75,0.4,0.3643000000000006,"[0.0009923410593604077, 0.05322636575918384, 0.011354231308440989, 0.22862517181875025, 0.2238302919358546, 0.07693168796494608, 0.07702053101458042, 0.02238603999891246, 0.2041661681648243, 0.10146717097514654]"
76,0.4,0.36450000000000066,"[0.0009923410593604077, 0.05322636575918384, 0.011354231308440989, 0.22862517181875025, 0.2238302919358546, 0.07693168796494608, 0.07702053101458042, 0.02238603999891246, 0.2041661681648243, 0.10146717097514654]"
77,0.4,0.3647000000000007,"[0.0009923410593604077, 0.05322636575918384, 0.011354231308440989, 0.22862517181875025, 0.2238302919358546, 0.07693168796494608, 0.07702053101458042, 0.02238603999891246, 0.2041661681648243, 0.10146717097514654]"
78,0.4,0.3654000000000007,"[0.0009923410593604077, 0.05322636575918384, 0.011354231308440989, 0.22862517181875025, 0.2238302919358546, 0.07693168796494608, 0.07702053101458042, 0.02238603999891246, 0.2041661681648243, 0.10146717097514654]"
79,0.4,0.36620000000000075,"[0.0009923410593604077, 0.05322636575918384, 0.011354231308440989, 0.22862517181875025, 0.2238302919358546, 0.07693168796494608, 0.07702053101458042, 0.02238603999891246, 0.2041661681648243, 0.10146717097514654]"
80,0.4,0.3667000000000008,"[0.0009923410593604077, 0.05322636575918384, 0.011354231308440989, 0.22862517181875025, 0.2238302919358546, 0.07693168796494608, 0.07702053101458042, 0.02238603999891246, 0.2041661681648243, 0.10146717097514654]"
81,0.4,0.3670000000000008,"[0.0009923410593604077, 0.05322636575918384, 0.011354231308440989, 0.22862517181875025, 0.2238302919358546, 0.07693168796494608, 0.07702053101458042, 0.02238603999891246, 0.2041661681648243, 0.10146717097514654]"
82,0.4,0.3674000000000008,"[0.0009923410593604077, 0.05322636575918384, 0.011354231308440989, 0.22862517181875025, 0.2238302919358546, 0.07693168796494608, 0.07702053101458042, 0.02238603999891246, 0.2041661681648243, 0.10146717097514654]"
83,0.41,0.3681000000000008,"[0.0009945950262002382, 0.042725057803303775, 0.009114095656277648, 0.28443027739842064, 0.17966964350632356, 0.07710642776027102, 0.07719547260472776, 0.022436886823556792, 0.20462990366031553, 0.10169763976060303]"
84,0.41,0.3691000000000008,"[0.0009945950262002382, 0.042725057803303775, 0.009114095656277648, 0.28443027739842064, 0.17966964350632356, 0.07710642776027102, 0.07719547260472776, 0.022436886823556792, 0.20462990366031553, 0.10169763976060303]"
85,0.41,0.3691000000000008,"[0.0009945950262002382, 0.042725057803303775, 0.009114095656277648, 0.28443027739842064, 0.17966964350632356, 0.07710642776027102, 0.07719547260472776, 0.022436886823556792, 0.20462990366031553, 0.10169763976060303]"
86,0.41,0.3691000000000008,"[0.0009945950262002382, 0.042725057803303775, 0.009114095656277648, 0.28443027739842064, 0.17966964350632356, 0.07710642776027102, 0.07719547260472776, 0.022436886823556792, 0.20462990366031553, 0.10169763976060303]"
87,0.41,0.3693000000000008,"[0.0009945950262002382, 0.042725057803303775, 0.009114095656277648, 0.28443027739842064, 0.17966964350632356, 0.07710642776027102, 0.07719547260472776, 0.022436886823556792, 0.20462990366031553, 0.10169763976060303]"
88,0.41,0.36990000000000073,"[0.0009945950262002382, 0.042725057803303775, 0.009114095656277648, 0.28443027739842064, 0.17966964350632356, 0.07710642776027102, 0.07719547260472776, 0.022436886823556792, 0.20462990366031553, 0.10169763976060303]"
89,0.41,0.36990000000000073,"[0.0009945950262002382, 0.042725057803303775, 0.009114095656277648, 0.28443027739842064, 0.17966964350632356, 0.07710642776027102, 0.07719547260472776, 0.022436886823556792, 0.20462990366031553, 0.10169763976060303]"
90,0.41,0.37030000000000074,"[0.0009945950262002382, 0.042725057803303775, 0.009114095656277648, 0.28443027739842064, 0.17966964350632356, 0.07710642776027102, 0.07719547260472776, 0.022436886823556792, 0.20462990366031553, 0.10169763976060303]"
91,0.41,0.37100000000000066,"[0.0009945950262002382, 0.042725057803303775, 0.009114095656277648, 0.28443027739842064, 0.17966964350632356, 0.07710642776027102, 0.07719547260472776, 0.022436886823556792, 0.20462990366031553, 0.10169763976060303]"
92,0.41,0.37150000000000055,"[0.0009945950262002382, 0.042725057803303775, 0.009114095656277648, 0.28443027739842064, 0.17966964350632356, 0.07710642776027102, 0.07719547260472776, 0.022436886823556792, 0.20462990366031553, 0.10169763976060303]"
93,0.41,0.3721000000000005,"[0.0009945950262002382, 0.042725057803303775, 0.009114095656277648, 0.28443027739842064, 0.17966964350632356, 0.07710642776027102, 0.07719547260472776, 0.022436886823556792, 0.20462990366031553, 0.10169763976060303]"
94,0.41,0.3721000000000005,"[0.0009945950262002382, 0.042725057803303775, 0.009114095656277648, 0.28443027739842064, 0.17966964350632356, 0.07710642776027102, 0.07719547260472776, 0.022436886823556792, 0.20462990366031553, 0.10169763976060303]"
95,0.41,0.3729000000000005,"[0.0009945950262002382, 0.042725057803303775, 0.009114095656277648, 0.28443027739842064, 0.17966964350632356, 0.07710642776027102, 0.07719547260472776, 0.022436886823556792, 0.20462990366031553, 0.10169763976060303]"
96,0.41,0.3732000000000004,"[0.0009945950262002382, 0.042725057803303775, 0.009114095656277648, 0.28443027739842064, 0.17966964350632356, 0.07710642776027102, 0.07719547260472776, 0.022436886823556792, 0.20462990366031553, 0.10169763976060303]"
97,0.41,0.3733000000000004,"[0.0009945950262002382, 0.042725057803303775, 0.009114095656277648, 0.28443027739842064, 0.17966964350632356, 0.07710642776027102, 0.07719547260472776, 0.022436886823556792, 0.20462990366031553, 0.10169763976060303]"
98,0.41,0.3740000000000004,"[0.0009945950262002382, 0.042725057803303775, 0.009114095656277648, 0.28443027739842064, 0.17966964350632356, 0.07710642776027102, 0.07719547260472776, 0.022436886823556792, 0.20462990366031553, 0.10169763976060303]"
99,0.41,0.3740000000000004,"[0.0009945950262002382, 0.042725057803303775, 0.009114095656277648, 0.28443027739842064, 0.17966964350632356, 0.07710642776027102, 0.07719547260472776, 0.022436886823556792, 0.20462990366031553, 0.10169763976060303]"
